time,activity,city,end
2013-07-05T06:00:00,Partly cloudy,San Francisco,2013-07-05T07:00:00
2013-07-05T09:00:00,Partly cloudy,San Francisco,2013-07-05T10:00:00
2013-07-05T12:00:00,Sunny,San Francisco,2013-07-05T13:00:00
2013-07-05T15:00:00,Sunny,San Francisco,2013-07-05T16:00:00
2013-07-05T18:00:00,Clear,San Francisco,2013-07-05T19:00:00
2013-07-05T21:00:00,Partly cloudy,San Francisco,2013-07-05T22:00:00
2013-07-06T00:00:00,Cloudy,San Francisco,2013-07-06T01:00:00
2013-07-06T03:00:00,Partly cloudy,San Francisco,2013-07-06T04:00:00
2013-07-06T06:00:00,Clear,San Francisco,2013-07-06T07:00:00
2013-07-06T09:00:00,Sunny,San Francisco,2013-07-06T10:00:00
2013-07-06T12:00:00,Sunny,San Francisco,2013-07-06T13:00:00
2013-07-06T15:00:00,Sunny,San Francisco,2013-07-06T16:00:00
2013-07-06T18:00:00,Clear,San Francisco,2013-07-06T19:00:00
2013-07-06T21:00:00,Clear,San Francisco,2013-07-06T22:00:00
2013-07-07T00:00:00,Partly cloudy,San Francisco,2013-07-07T01:00:00
2013-07-07T03:00:00,Fog,San Francisco,2013-07-07T04:00:00
2013-07-07T06:00:00,Light drizzle,San Francisco,2013-07-07T07:00:00
2013-07-07T09:00:00,Fog,San Francisco,2013-07-07T10:00:00
2013-07-07T12:00:00,Partly cloudy,San Francisco,2013-07-07T13:00:00
2013-07-07T15:00:00,Sunny,San Francisco,2013-07-07T16:00:00
2013-07-07T18:00:00,Patchy rain possible,San Francisco,2013-07-07T19:00:00
2013-07-07T21:00:00,Partly cloudy,San Francisco,2013-07-07T22:00:00
2013-07-08T00:00:00,Light drizzle,San Francisco,2013-07-08T01:00:00
2013-07-08T03:00:00,Mist,San Francisco,2013-07-08T04:00:00
2013-07-08T06:00:00,Fog,San Francisco,2013-07-08T07:00:00
2013-07-08T09:00:00,Cloudy,San Francisco,2013-07-08T10:00:00
2013-07-08T12:00:00,Sunny,San Francisco,2013-07-08T13:00:00
2013-07-08T15:00:00,Sunny,San Francisco,2013-07-08T16:00:00
2013-07-08T18:00:00,Patchy rain possible,San Francisco,2013-07-08T19:00:00
2013-07-08T21:00:00,Patchy light drizzle,San Francisco,2013-07-08T22:00:00
2013-07-09T00:00:00,Light drizzle,San Francisco,2013-07-09T01:00:00
2013-07-09T03:00:00,Fog,San Francisco,2013-07-09T04:00:00
2013-07-09T06:00:00,Fog,San Francisco,2013-07-09T07:00:00
2013-07-09T09:00:00,Mist,San Francisco,2013-07-09T10:00:00
2013-07-09T12:00:00,Partly cloudy,San Francisco,2013-07-09T13:00:00
2013-07-09T15:00:00,Sunny,San Francisco,2013-07-09T16:00:00
2013-07-09T18:00:00,Clear,San Francisco,2013-07-09T19:00:00
2013-07-09T21:00:00,Patchy rain possible,San Francisco,2013-07-09T22:00:00
2013-07-10T00:00:00,Patchy light drizzle,San Francisco,2013-07-10T01:00:00
2013-07-10T03:00:00,Fog,San Francisco,2013-07-10T04:00:00
2013-07-10T06:00:00,Fog,San Francisco,2013-07-10T07:00:00
2013-07-10T09:00:00,Mist,San Francisco,2013-07-10T10:00:00
2013-07-10T12:00:00,Partly cloudy,San Francisco,2013-07-10T13:00:00
2013-07-10T15:00:00,Sunny,San Francisco,2013-07-10T16:00:00
2013-07-10T18:00:00,Patchy rain possible,San Francisco,2013-07-10T19:00:00
2013-07-10T21:00:00,Patchy light drizzle,San Francisco,2013-07-10T22:00:00
2013-07-11T00:00:00,Light drizzle,San Francisco,2013-07-11T01:00:00
2013-07-11T03:00:00,Fog,San Francisco,2013-07-11T04:00:00
2013-07-11T06:00:00,Fog,San Francisco,2013-07-11T07:00:00
2013-07-11T09:00:00,Fog,San Francisco,2013-07-11T10:00:00
2013-07-11T12:00:00,Partly cloudy,San Francisco,2013-07-11T13:00:00
2013-07-11T15:00:00,Patchy rain possible,San Francisco,2013-07-11T16:00:00
2013-07-11T18:00:00,Patchy rain possible,San Francisco,2013-07-11T19:00:00
2013-07-11T21:00:00,Patchy light drizzle,San Francisco,2013-07-11T22:00:00
2013-07-12T00:00:00,Light drizzle,San Francisco,2013-07-12T01:00:00
2013-07-12T03:00:00,Fog,San Francisco,2013-07-12T04:00:00
2013-07-12T06:00:00,Fog,San Francisco,2013-07-12T07:00:00
2013-07-12T09:00:00,Fog,San Francisco,2013-07-12T10:00:00
2013-07-12T12:00:00,Partly cloudy,San Francisco,2013-07-12T13:00:00
2013-07-12T15:00:00,Patchy rain possible,San Francisco,2013-07-12T16:00:00
2013-07-12T18:00:00,Patchy rain possible,San Francisco,2013-07-12T19:00:00
2013-07-12T21:00:00,Patchy light drizzle,San Francisco,2013-07-12T22:00:00
2013-07-13T00:00:00,Light drizzle,San Francisco,2013-07-13T01:00:00
2013-07-13T03:00:00,Fog,San Francisco,2013-07-13T04:00:00
2013-07-13T06:00:00,Fog,San Francisco,2013-07-13T07:00:00
2013-07-13T09:00:00,Mist,San Francisco,2013-07-13T10:00:00
2013-07-13T12:00:00,Partly cloudy,San Francisco,2013-07-13T13:00:00
2013-07-13T15:00:00,Sunny,San Francisco,2013-07-13T16:00:00
2013-07-13T18:00:00,Patchy rain possible,San Francisco,2013-07-13T19:00:00
2013-07-13T21:00:00,Patchy rain possible,San Francisco,2013-07-13T22:00:00
2013-07-14T00:00:00,Light drizzle,San Francisco,2013-07-14T01:00:00
2013-07-14T03:00:00,Fog,San Francisco,2013-07-14T04:00:00
2013-07-14T06:00:00,Fog,San Francisco,2013-07-14T07:00:00
2013-07-14T09:00:00,Mist,San Francisco,2013-07-14T10:00:00
2013-07-14T12:00:00,Partly cloudy,San Francisco,2013-07-14T13:00:00
2013-07-14T15:00:00,Patchy rain possible,San Francisco,2013-07-14T16:00:00
2013-07-14T18:00:00,Patchy rain possible,San Francisco,2013-07-14T19:00:00
2013-07-14T21:00:00,Cloudy,San Francisco,2013-07-14T22:00:00
2013-07-15T00:00:00,Light drizzle,San Francisco,2013-07-15T01:00:00
2013-07-15T03:00:00,Light drizzle,San Francisco,2013-07-15T04:00:00
2013-07-15T06:00:00,Fog,San Francisco,2013-07-15T07:00:00
2013-07-15T09:00:00,Fog,San Francisco,2013-07-15T10:00:00
2013-07-15T12:00:00,Partly cloudy,San Francisco,2013-07-15T13:00:00
2013-07-15T15:00:00,Patchy rain possible,San Francisco,2013-07-15T16:00:00
2013-07-15T18:00:00,Patchy rain possible,San Francisco,2013-07-15T19:00:00
2013-07-15T21:00:00,Partly cloudy,San Francisco,2013-07-15T22:00:00
2013-07-16T00:00:00,Light drizzle,San Francisco,2013-07-16T01:00:00
2013-07-16T03:00:00,Overcast,San Francisco,2013-07-16T04:00:00
2013-07-16T06:00:00,Overcast,San Francisco,2013-07-16T07:00:00
2013-07-16T09:00:00,Cloudy,San Francisco,2013-07-16T10:00:00
2013-07-16T12:00:00,Partly cloudy,San Francisco,2013-07-16T13:00:00
2013-07-16T15:00:00,Patchy rain possible,San Francisco,2013-07-16T16:00:00
2013-07-16T18:00:00,Patchy rain possible,San Francisco,2013-07-16T19:00:00
2013-07-16T21:00:00,Partly cloudy,San Francisco,2013-07-16T22:00:00
2013-07-17T00:00:00,Light drizzle,San Francisco,2013-07-17T01:00:00
2013-07-17T03:00:00,Fog,San Francisco,2013-07-17T04:00:00
2013-07-17T06:00:00,Fog,San Francisco,2013-07-17T07:00:00
2013-07-17T09:00:00,Mist,San Francisco,2013-07-17T10:00:00
2013-07-17T12:00:00,Cloudy,San Francisco,2013-07-17T13:00:00
2013-07-17T15:00:00,Patchy rain possible,San Francisco,2013-07-17T16:00:00
2013-07-17T18:00:00,Patchy rain possible,San Francisco,2013-07-17T19:00:00
2013-07-17T21:00:00,Partly cloudy,San Francisco,2013-07-17T22:00:00
2013-07-18T00:00:00,Cloudy,San Francisco,2013-07-18T01:00:00
2013-07-18T03:00:00,Fog,San Francisco,2013-07-18T04:00:00
2013-07-18T06:00:00,Fog,San Francisco,2013-07-18T07:00:00
2013-07-18T09:00:00,Fog,San Francisco,2013-07-18T10:00:00
2013-07-18T12:00:00,Partly cloudy,San Francisco,2013-07-18T13:00:00
2013-07-18T15:00:00,Sunny,San Francisco,2013-07-18T16:00:00
2013-07-18T18:00:00,Clear,San Francisco,2013-07-18T19:00:00
2013-07-18T21:00:00,Partly cloudy,San Francisco,2013-07-18T22:00:00
2013-07-19T00:00:00,Cloudy,San Francisco,2013-07-19T01:00:00
2013-07-19T03:00:00,Fog,San Francisco,2013-07-19T04:00:00
2013-07-19T06:00:00,Fog,San Francisco,2013-07-19T07:00:00
2013-07-19T09:00:00,Fog,San Francisco,2013-07-19T10:00:00
2013-07-19T12:00:00,Cloudy,San Francisco,2013-07-19T13:00:00
2013-07-19T15:00:00,Partly cloudy,San Francisco,2013-07-19T16:00:00
2013-07-19T18:00:00,Patchy rain possible,San Francisco,2013-07-19T19:00:00
2013-07-19T21:00:00,Partly cloudy,San Francisco,2013-07-19T22:00:00
2013-07-20T00:00:00,Overcast,San Francisco,2013-07-20T01:00:00
2013-07-20T03:00:00,Overcast,San Francisco,2013-07-20T04:00:00
2013-07-20T06:00:00,Light drizzle,San Francisco,2013-07-20T07:00:00
2013-07-20T09:00:00,Mist,San Francisco,2013-07-20T10:00:00
2013-07-20T12:00:00,Cloudy,San Francisco,2013-07-20T13:00:00
2013-07-20T15:00:00,Patchy rain possible,San Francisco,2013-07-20T16:00:00
2013-07-20T18:00:00,Patchy rain possible,San Francisco,2013-07-20T19:00:00
2013-07-20T21:00:00,Cloudy,San Francisco,2013-07-20T22:00:00
2013-07-21T00:00:00,Light drizzle,San Francisco,2013-07-21T01:00:00
2013-07-21T03:00:00,Overcast,San Francisco,2013-07-21T04:00:00
2013-07-21T06:00:00,Overcast,San Francisco,2013-07-21T07:00:00
2013-07-21T09:00:00,Mist,San Francisco,2013-07-21T10:00:00
2013-07-21T12:00:00,Sunny,San Francisco,2013-07-21T13:00:00
2013-07-21T15:00:00,Sunny,San Francisco,2013-07-21T16:00:00
2013-07-21T18:00:00,Clear,San Francisco,2013-07-21T19:00:00
2013-07-21T21:00:00,Patchy light drizzle,San Francisco,2013-07-21T22:00:00
2013-07-22T00:00:00,Cloudy,San Francisco,2013-07-22T01:00:00
2013-07-22T03:00:00,Mist,San Francisco,2013-07-22T04:00:00
2013-07-22T06:00:00,Mist,San Francisco,2013-07-22T07:00:00
2013-07-22T09:00:00,Cloudy,San Francisco,2013-07-22T10:00:00
2013-07-22T12:00:00,Sunny,San Francisco,2013-07-22T13:00:00
2013-07-22T15:00:00,Partly cloudy,San Francisco,2013-07-22T16:00:00
2013-07-22T18:00:00,Partly cloudy,San Francisco,2013-07-22T19:00:00
2013-07-22T21:00:00,Partly cloudy,San Francisco,2013-07-22T22:00:00
2013-07-23T00:00:00,Cloudy,San Francisco,2013-07-23T01:00:00
2013-07-23T03:00:00,Mist,San Francisco,2013-07-23T04:00:00
2013-07-23T06:00:00,Mist,San Francisco,2013-07-23T07:00:00
2013-07-23T09:00:00,Overcast,San Francisco,2013-07-23T10:00:00
2013-07-23T12:00:00,Partly cloudy,San Francisco,2013-07-23T13:00:00
2013-07-23T15:00:00,Partly cloudy,San Francisco,2013-07-23T16:00:00
2013-07-23T18:00:00,Clear,San Francisco,2013-07-23T19:00:00
2013-07-23T21:00:00,Partly cloudy,San Francisco,2013-07-23T22:00:00
2013-07-24T00:00:00,Fog,San Francisco,2013-07-24T01:00:00
2013-07-24T03:00:00,Overcast,San Francisco,2013-07-24T04:00:00
2013-07-24T06:00:00,Fog,San Francisco,2013-07-24T07:00:00
2013-07-24T09:00:00,Mist,San Francisco,2013-07-24T10:00:00
2013-07-24T12:00:00,Partly cloudy,San Francisco,2013-07-24T13:00:00
2013-07-24T15:00:00,Patchy rain possible,San Francisco,2013-07-24T16:00:00
2013-07-24T18:00:00,Patchy rain possible,San Francisco,2013-07-24T19:00:00
2013-07-24T21:00:00,Partly cloudy,San Francisco,2013-07-24T22:00:00
2013-07-25T00:00:00,Cloudy,San Francisco,2013-07-25T01:00:00
2013-07-25T03:00:00,Fog,San Francisco,2013-07-25T04:00:00
2013-07-25T06:00:00,Fog,San Francisco,2013-07-25T07:00:00
2013-07-25T09:00:00,Fog,San Francisco,2013-07-25T10:00:00
2013-07-25T12:00:00,Partly cloudy,San Francisco,2013-07-25T13:00:00
2013-07-25T15:00:00,Sunny,San Francisco,2013-07-25T16:00:00
2013-07-25T18:00:00,Patchy rain possible,San Francisco,2013-07-25T19:00:00
2013-07-25T21:00:00,Partly cloudy,San Francisco,2013-07-25T22:00:00
2013-07-26T00:00:00,Light drizzle,San Francisco,2013-07-26T01:00:00
2013-07-26T03:00:00,Light drizzle,San Francisco,2013-07-26T04:00:00
2013-07-26T06:00:00,Light drizzle,San Francisco,2013-07-26T07:00:00
2013-07-26T09:00:00,Cloudy,San Francisco,2013-07-26T10:00:00
2013-07-26T12:00:00,Patchy light drizzle,San Francisco,2013-07-26T13:00:00
2013-07-26T15:00:00,Patchy light drizzle,San Francisco,2013-07-26T16:00:00
2013-07-26T18:00:00,Patchy light drizzle,San Francisco,2013-07-26T19:00:00
2013-07-26T21:00:00,Cloudy,San Francisco,2013-07-26T22:00:00
2013-07-27T00:00:00,Patchy light drizzle,San Francisco,2013-07-27T01:00:00
2013-07-27T03:00:00,Overcast,San Francisco,2013-07-27T04:00:00
2013-07-27T06:00:00,Patchy light drizzle,San Francisco,2013-07-27T07:00:00
2013-07-27T09:00:00,Cloudy,San Francisco,2013-07-27T10:00:00
2013-07-27T12:00:00,Partly cloudy,San Francisco,2013-07-27T13:00:00
2013-07-27T15:00:00,Patchy light drizzle,San Francisco,2013-07-27T16:00:00
2013-07-27T18:00:00,Partly cloudy,San Francisco,2013-07-27T19:00:00
2013-07-27T21:00:00,Cloudy,San Francisco,2013-07-27T22:00:00
2013-07-28T00:00:00,Patchy light drizzle,San Francisco,2013-07-28T01:00:00
2013-07-28T03:00:00,Patchy light drizzle,San Francisco,2013-07-28T04:00:00
2013-07-28T06:00:00,Patchy light drizzle,San Francisco,2013-07-28T07:00:00
2013-07-28T09:00:00,Patchy light drizzle,San Francisco,2013-07-28T10:00:00
2013-07-28T12:00:00,Patchy light drizzle,San Francisco,2013-07-28T13:00:00
2013-07-28T15:00:00,Patchy light drizzle,San Francisco,2013-07-28T16:00:00
2013-07-28T18:00:00,Patchy light drizzle,San Francisco,2013-07-28T19:00:00
2013-07-28T21:00:00,Patchy light drizzle,San Francisco,2013-07-28T22:00:00
2013-07-29T00:00:00,Patchy light drizzle,San Francisco,2013-07-29T01:00:00
2013-07-29T03:00:00,Patchy light drizzle,San Francisco,2013-07-29T04:00:00
2013-07-29T06:00:00,Cloudy,San Francisco,2013-07-29T07:00:00
2013-07-29T09:00:00,Partly cloudy,San Francisco,2013-07-29T10:00:00
2013-07-29T12:00:00,Patchy rain possible,San Francisco,2013-07-29T13:00:00
2013-07-29T15:00:00,Sunny,San Francisco,2013-07-29T16:00:00
2013-07-29T18:00:00,Patchy light drizzle,San Francisco,2013-07-29T19:00:00
2013-07-29T21:00:00,Partly cloudy,San Francisco,2013-07-29T22:00:00
2013-07-30T00:00:00,Patchy light drizzle,San Francisco,2013-07-30T01:00:00
2013-07-30T03:00:00,Cloudy,San Francisco,2013-07-30T04:00:00
2013-07-30T06:00:00,Patchy light drizzle,San Francisco,2013-07-30T07:00:00
2013-07-30T09:00:00,Partly cloudy,San Francisco,2013-07-30T10:00:00
2013-07-30T12:00:00,Sunny,San Francisco,2013-07-30T13:00:00
2013-07-30T15:00:00,Sunny,San Francisco,2013-07-30T16:00:00
2013-07-30T18:00:00,Partly cloudy,San Francisco,2013-07-30T19:00:00
2013-07-30T21:00:00,Cloudy,San Francisco,2013-07-30T22:00:00
2013-07-31T00:00:00,Cloudy,San Francisco,2013-07-31T01:00:00
2013-07-31T03:00:00,Cloudy,San Francisco,2013-07-31T04:00:00
2013-07-31T06:00:00,Patchy light drizzle,San Francisco,2013-07-31T07:00:00
2013-07-31T09:00:00,Cloudy,San Francisco,2013-07-31T10:00:00
2013-07-31T12:00:00,Patchy light drizzle,San Francisco,2013-07-31T13:00:00
2013-07-31T15:00:00,Patchy light drizzle,San Francisco,2013-07-31T16:00:00
2013-07-31T18:00:00,Patchy rain possible,San Francisco,2013-07-31T19:00:00
2013-07-31T21:00:00,Partly cloudy,San Francisco,2013-07-31T22:00:00
2013-08-01T00:00:00,Cloudy,San Francisco,2013-08-01T01:00:00
2013-08-01T03:00:00,Patchy light drizzle,San Francisco,2013-08-01T04:00:00
2013-08-01T06:00:00,Patchy light drizzle,San Francisco,2013-08-01T07:00:00
2013-08-01T09:00:00,Partly cloudy,San Francisco,2013-08-01T10:00:00
2013-08-01T12:00:00,Partly cloudy,San Francisco,2013-08-01T13:00:00
2013-08-01T15:00:00,Sunny,San Francisco,2013-08-01T16:00:00
2013-08-01T18:00:00,Clear,San Francisco,2013-08-01T19:00:00
2013-08-01T21:00:00,Partly cloudy,San Francisco,2013-08-01T22:00:00
2013-08-02T00:00:00,Patchy light drizzle,San Francisco,2013-08-02T01:00:00
2013-08-02T03:00:00,Patchy light drizzle,San Francisco,2013-08-02T04:00:00
2013-08-02T06:00:00,Cloudy,San Francisco,2013-08-02T07:00:00
2013-08-02T09:00:00,Partly cloudy,San Francisco,2013-08-02T10:00:00
2013-08-02T12:00:00,Sunny,San Francisco,2013-08-02T13:00:00
2013-08-02T15:00:00,Sunny,San Francisco,2013-08-02T16:00:00
2013-08-02T18:00:00,Clear,San Francisco,2013-08-02T19:00:00
2013-08-02T21:00:00,Clear,San Francisco,2013-08-02T22:00:00
2013-08-03T00:00:00,Partly cloudy,San Francisco,2013-08-03T01:00:00
2013-08-03T03:00:00,Patchy light drizzle,San Francisco,2013-08-03T04:00:00
2013-08-03T06:00:00,Patchy light drizzle,San Francisco,2013-08-03T07:00:00
2013-08-03T09:00:00,Partly cloudy,San Francisco,2013-08-03T10:00:00
2013-08-03T12:00:00,Patchy rain possible,San Francisco,2013-08-03T13:00:00
2013-08-03T15:00:00,Sunny,San Francisco,2013-08-03T16:00:00
2013-08-03T18:00:00,Patchy rain possible,San Francisco,2013-08-03T19:00:00
2013-08-03T21:00:00,Partly cloudy,San Francisco,2013-08-03T22:00:00
2013-08-04T00:00:00,Cloudy,San Francisco,2013-08-04T01:00:00
2013-08-04T03:00:00,Patchy light drizzle,San Francisco,2013-08-04T04:00:00
2013-08-04T06:00:00,Patchy light drizzle,San Francisco,2013-08-04T07:00:00
2013-08-04T09:00:00,Partly cloudy,San Francisco,2013-08-04T10:00:00
2013-08-04T12:00:00,Partly cloudy,San Francisco,2013-08-04T13:00:00
2013-08-04T15:00:00,Sunny,San Francisco,2013-08-04T16:00:00
2013-08-04T18:00:00,Partly cloudy,San Francisco,2013-08-04T19:00:00
2013-08-04T21:00:00,Partly cloudy,San Francisco,2013-08-04T22:00:00
2013-08-05T00:00:00,Patchy light drizzle,San Francisco,2013-08-05T01:00:00
2013-08-05T03:00:00,Patchy light drizzle,San Francisco,2013-08-05T04:00:00
2013-08-05T06:00:00,Partly cloudy,San Francisco,2013-08-05T07:00:00
2013-08-05T09:00:00,Partly cloudy,San Francisco,2013-08-05T10:00:00
2013-08-05T12:00:00,Partly cloudy,San Francisco,2013-08-05T13:00:00
2013-08-05T15:00:00,Sunny,San Francisco,2013-08-05T16:00:00
2013-08-05T18:00:00,Patchy rain possible,San Francisco,2013-08-05T19:00:00
2013-08-05T21:00:00,Partly cloudy,San Francisco,2013-08-05T22:00:00
2013-08-06T00:00:00,Patchy light drizzle,San Francisco,2013-08-06T01:00:00
2013-08-06T03:00:00,Light drizzle,San Francisco,2013-08-06T04:00:00
2013-08-06T06:00:00,Light drizzle,San Francisco,2013-08-06T07:00:00
2013-08-06T09:00:00,Overcast,San Francisco,2013-08-06T10:00:00
2013-08-06T12:00:00,Light drizzle,San Francisco,2013-08-06T13:00:00
2013-08-06T15:00:00,Patchy light drizzle,San Francisco,2013-08-06T16:00:00
2013-08-06T18:00:00,Patchy rain possible,San Francisco,2013-08-06T19:00:00
2013-08-06T21:00:00,Overcast,San Francisco,2013-08-06T22:00:00
2013-08-07T00:00:00,Light drizzle,San Francisco,2013-08-07T01:00:00
2013-08-07T03:00:00,Light drizzle,San Francisco,2013-08-07T04:00:00
2013-08-07T06:00:00,Light drizzle,San Francisco,2013-08-07T07:00:00
2013-08-07T09:00:00,Overcast,San Francisco,2013-08-07T10:00:00
2013-08-07T12:00:00,Light drizzle,San Francisco,2013-08-07T13:00:00
2013-08-07T15:00:00,Light drizzle,San Francisco,2013-08-07T16:00:00
2013-08-07T18:00:00,Cloudy,San Francisco,2013-08-07T19:00:00
2013-08-07T21:00:00,Cloudy,San Francisco,2013-08-07T22:00:00
2013-08-08T00:00:00,Patchy light drizzle,San Francisco,2013-08-08T01:00:00
2013-08-08T03:00:00,Light drizzle,San Francisco,2013-08-08T04:00:00
2013-08-08T06:00:00,Light drizzle,San Francisco,2013-08-08T07:00:00
2013-08-08T09:00:00,Light drizzle,San Francisco,2013-08-08T10:00:00
2013-08-08T12:00:00,Overcast,San Francisco,2013-08-08T13:00:00
2013-08-08T15:00:00,Sunny,San Francisco,2013-08-08T16:00:00
2013-08-08T18:00:00,Clear,San Francisco,2013-08-08T19:00:00
2013-08-08T21:00:00,Partly cloudy,San Francisco,2013-08-08T22:00:00
2013-08-09T00:00:00,Cloudy,San Francisco,2013-08-09T01:00:00
2013-08-09T03:00:00,Patchy light drizzle,San Francisco,2013-08-09T04:00:00
2013-08-09T06:00:00,Light drizzle,San Francisco,2013-08-09T07:00:00
2013-08-09T09:00:00,Overcast,San Francisco,2013-08-09T10:00:00
2013-08-09T12:00:00,Light drizzle,San Francisco,2013-08-09T13:00:00
2013-08-09T15:00:00,Patchy light drizzle,San Francisco,2013-08-09T16:00:00
2013-08-09T18:00:00,Patchy light drizzle,San Francisco,2013-08-09T19:00:00
2013-08-09T21:00:00,Cloudy,San Francisco,2013-08-09T22:00:00
2013-08-10T00:00:00,Patchy light drizzle,San Francisco,2013-08-10T01:00:00
2013-08-10T03:00:00,Patchy light drizzle,San Francisco,2013-08-10T04:00:00
2013-08-10T06:00:00,Patchy light drizzle,San Francisco,2013-08-10T07:00:00
2013-08-10T09:00:00,Partly cloudy,San Francisco,2013-08-10T10:00:00
2013-08-10T12:00:00,Patchy rain possible,San Francisco,2013-08-10T13:00:00
2013-08-10T15:00:00,Patchy rain possible,San Francisco,2013-08-10T16:00:00
2013-08-10T18:00:00,Patchy rain possible,San Francisco,2013-08-10T19:00:00
2013-08-10T21:00:00,Partly cloudy,San Francisco,2013-08-10T22:00:00
2013-08-11T00:00:00,Patchy light drizzle,San Francisco,2013-08-11T01:00:00
2013-08-11T03:00:00,Patchy light drizzle,San Francisco,2013-08-11T04:00:00
2013-08-11T06:00:00,Light drizzle,San Francisco,2013-08-11T07:00:00
2013-08-11T09:00:00,Cloudy,San Francisco,2013-08-11T10:00:00
2013-08-11T12:00:00,Partly cloudy,San Francisco,2013-08-11T13:00:00
2013-08-11T15:00:00,Partly cloudy,San Francisco,2013-08-11T16:00:00
2013-08-11T18:00:00,Patchy rain possible,San Francisco,2013-08-11T19:00:00
2013-08-11T21:00:00,Partly cloudy,San Francisco,2013-08-11T22:00:00
2013-08-12T00:00:00,Cloudy,San Francisco,2013-08-12T01:00:00
2013-08-12T03:00:00,Patchy light drizzle,San Francisco,2013-08-12T04:00:00
2013-08-12T06:00:00,Patchy light drizzle,San Francisco,2013-08-12T07:00:00
2013-08-12T09:00:00,Partly cloudy,San Francisco,2013-08-12T10:00:00
2013-08-12T12:00:00,Patchy light drizzle,San Francisco,2013-08-12T13:00:00
2013-08-12T15:00:00,Sunny,San Francisco,2013-08-12T16:00:00
2013-08-12T18:00:00,Patchy rain possible,San Francisco,2013-08-12T19:00:00
2013-08-12T21:00:00,Partly cloudy,San Francisco,2013-08-12T22:00:00
2013-08-13T00:00:00,Cloudy,San Francisco,2013-08-13T01:00:00
2013-08-13T03:00:00,Cloudy,San Francisco,2013-08-13T04:00:00
2013-08-13T06:00:00,Patchy light drizzle,San Francisco,2013-08-13T07:00:00
2013-08-13T09:00:00,Partly cloudy,San Francisco,2013-08-13T10:00:00
2013-08-13T12:00:00,Partly cloudy,San Francisco,2013-08-13T13:00:00
2013-08-13T15:00:00,Sunny,San Francisco,2013-08-13T16:00:00
2013-08-13T18:00:00,Clear,San Francisco,2013-08-13T19:00:00
2013-08-13T21:00:00,Partly cloudy,San Francisco,2013-08-13T22:00:00
2013-08-14T00:00:00,Cloudy,San Francisco,2013-08-14T01:00:00
2013-08-14T03:00:00,Partly cloudy,San Francisco,2013-08-14T04:00:00
2013-08-14T06:00:00,Partly cloudy,San Francisco,2013-08-14T07:00:00
2013-08-14T09:00:00,Partly cloudy,San Francisco,2013-08-14T10:00:00
2013-08-14T12:00:00,Sunny,San Francisco,2013-08-14T13:00:00
2013-08-14T15:00:00,Sunny,San Francisco,2013-08-14T16:00:00
2013-08-14T18:00:00,Clear,San Francisco,2013-08-14T19:00:00
