time,city,Dew_point,Apparent_T,Wind_Chill,Cloudcover,Humidity,P,T,Visibility,Wind_Dir,Wind_Speed
2014-02-12T00:00:00,San Francisco,46,49,49,38,83,1023,51,10,NW,5
2014-02-12T03:00:00,San Francisco,46,49,49,18,87,1023,50,10,NW,4
2014-02-12T06:00:00,San Francisco,47,50,50,10,86,1022,51,10,WNW,4
2014-02-12T09:00:00,San Francisco,50,55,55,8,82,1023,55,10,WNW,4
2014-02-12T12:00:00,San Francisco,53,61,61,8,74,1024,61,10,W,4
2014-02-12T15:00:00,San Francisco,54,62,62,36,74,1023,62,10,W,6
2014-02-12T18:00:00,San Francisco,54,60,60,58,83,1022,59,10,W,4
2014-02-12T21:00:00,San Francisco,52,55,55,29,91,1022,55,10,W,3
2014-02-13T00:00:00,San Francisco,53,54,54,26,92,1022,55,10,W,4
2014-02-13T03:00:00,San Francisco,51,52,52,30,92,1022,53,10,WNW,4
2014-02-13T06:00:00,San Francisco,52,53,53,50,94,1022,53,7,WNW,5
2014-02-13T09:00:00,San Francisco,55,57,57,49,94,1022,57,5,WSW,2
2014-02-13T12:00:00,San Francisco,61,64,64,57,88,1021,64,10,SW,3
2014-02-13T15:00:00,San Francisco,61,66,66,45,86,1020,66,10,WNW,6
2014-02-13T18:00:00,San Francisco,59,62,62,42,89,1020,62,7,WNW,7
2014-02-13T21:00:00,San Francisco,54,55,55,47,95,1021,56,2,WNW,5
2014-02-14T00:00:00,San Francisco,54,55,55,51,96,1021,55,2,W,4
2014-02-14T03:00:00,San Francisco,53,54,54,51,95,1021,54,2,W,4
2014-02-14T06:00:00,San Francisco,53,56,56,37,95,1021,55,2,WSW,2
2014-02-14T09:00:00,San Francisco,56,60,60,25,91,1021,59,5,WSW,3
2014-02-14T12:00:00,San Francisco,57,63,63,25,83,1021,63,10,W,4
2014-02-14T15:00:00,San Francisco,56,64,64,48,78,1019,64,10,W,6
2014-02-14T18:00:00,San Francisco,56,62,62,50,83,1018,62,10,W,7
2014-02-14T21:00:00,San Francisco,56,59,59,10,91,1018,59,10,WSW,4
2014-02-15T00:00:00,San Francisco,54,57,57,13,92,1018,57,10,WSW,4
2014-02-15T03:00:00,San Francisco,52,54,54,23,93,1017,54,10,WSW,3
2014-02-15T06:00:00,San Francisco,52,54,54,30,92,1016,54,10,SSW,4
2014-02-15T09:00:00,San Francisco,53,56,56,34,88,1016,57,10,S,6
2014-02-15T12:00:00,San Francisco,54,59,59,31,81,1017,60,10,SSW,9
2014-02-15T15:00:00,San Francisco,54,61,61,51,80,1016,61,10,SSW,11
2014-02-15T18:00:00,San Francisco,54,57,57,64,86,1015,58,10,SSW,13
2014-02-15T21:00:00,San Francisco,54,53,53,83,93,1016,56,9,SSW,13
2014-02-16T00:00:00,San Francisco,53,51,51,95,96,1017,54,8,SW,11
2014-02-16T03:00:00,San Francisco,50,49,49,59,94,1018,52,9,WNW,9
2014-02-16T06:00:00,San Francisco,48,49,49,4,87,1020,52,10,NW,8
2014-02-16T09:00:00,San Francisco,47,51,51,0,79,1022,53,10,NNW,7
2014-02-16T12:00:00,San Francisco,43,54,54,0,63,1023,56,10,NNW,7
2014-02-16T15:00:00,San Francisco,40,55,55,2,54,1021,57,10,NW,9
2014-02-16T18:00:00,San Francisco,41,51,51,6,60,1021,55,10,NW,11
2014-02-16T21:00:00,San Francisco,42,47,47,2,71,1022,51,10,NW,11
2014-02-17T00:00:00,San Francisco,41,46,46,0,72,1022,50,10,NNW,11
2014-02-17T03:00:00,San Francisco,39,44,44,11,71,1021,48,10,NW,10
2014-02-17T06:00:00,San Francisco,39,44,44,21,70,1021,48,10,NW,10
2014-02-17T09:00:00,San Francisco,40,48,48,12,64,1022,52,10,NW,10
2014-02-17T12:00:00,San Francisco,42,56,56,36,55,1022,58,10,NW,11
2014-02-17T15:00:00,San Francisco,44,60,60,37,57,1021,60,10,WNW,13
2014-02-17T18:00:00,San Francisco,47,55,55,27,71,1021,56,10,WNW,13
2014-02-17T21:00:00,San Francisco,47,47,47,13,86,1021,51,10,NW,10
2014-02-18T00:00:00,San Francisco,46,46,46,7,86,1022,50,10,NW,9
2014-02-18T03:00:00,San Francisco,43,44,44,7,81,1021,49,10,NNW,10
2014-02-18T06:00:00,San Francisco,43,46,46,23,79,1021,49,10,NNW,9
2014-02-18T09:00:00,San Francisco,45,51,51,49,73,1022,54,10,NNW,8
2014-02-18T12:00:00,San Francisco,49,60,60,56,65,1022,60,10,NW,9
2014-02-18T15:00:00,San Francisco,51,63,63,62,65,1020,63,10,WNW,11
2014-02-18T18:00:00,San Francisco,51,58,58,64,74,1020,59,10,WNW,12
2014-02-18T21:00:00,San Francisco,48,49,49,34,85,1020,53,10,NW,10
2014-02-19T00:00:00,San Francisco,48,48,48,5,88,1021,52,10,NW,9
2014-02-19T03:00:00,San Francisco,49,48,48,25,89,1021,51,10,WNW,8
2014-02-19T06:00:00,San Francisco,50,50,50,53,92,1021,53,10,WNW,7
2014-02-19T09:00:00,San Francisco,49,50,50,17,83,1022,54,10,NW,11
2014-02-19T12:00:00,San Francisco,44,54,54,0,63,1022,57,10,NNW,14
2014-02-19T15:00:00,San Francisco,45,60,60,0,58,1021,60,10,NNW,11
2014-02-19T18:00:00,San Francisco,43,56,56,0,59,1021,58,10,NW,14
2014-02-19T21:00:00,San Francisco,42,48,48,4,67,1022,52,10,NW,13
2014-02-20T00:00:00,San Francisco,41,47,47,13,68,1023,51,10,NNW,12
2014-02-20T03:00:00,San Francisco,39,46,46,15,68,1022,49,10,WSW,8
2014-02-20T06:00:00,San Francisco,36,46,46,22,61,1021,49,10,NNE,7
2014-02-20T09:00:00,San Francisco,36,51,51,46,53,1021,53,10,NE,6
2014-02-20T12:00:00,San Francisco,40,61,61,47,46,1021,61,10,SE,5
2014-02-20T15:00:00,San Francisco,43,65,65,40,45,1020,65,10,NNW,5
2014-02-20T18:00:00,San Francisco,44,60,60,19,54,1019,61,10,NW,6
2014-02-20T21:00:00,San Francisco,44,51,51,6,72,1020,53,10,NW,7
2014-02-21T00:00:00,San Francisco,46,51,51,5,77,1020,53,10,SW,6
2014-02-21T03:00:00,San Francisco,45,51,51,7,76,1020,52,10,NNE,5
2014-02-21T06:00:00,San Francisco,43,50,50,18,73,1019,52,10,NNE,5
2014-02-21T09:00:00,San Francisco,45,55,55,21,67,1019,56,10,NE,5
2014-02-21T12:00:00,San Francisco,49,66,66,10,54,1019,66,10,SE,4
2014-02-21T15:00:00,San Francisco,49,67,67,7,53,1017,67,10,NW,7
2014-02-21T18:00:00,San Francisco,48,60,60,5,64,1016,60,10,WNW,10
2014-02-21T21:00:00,San Francisco,46,49,49,5,81,1016,52,10,NW,8
2014-02-22T00:00:00,San Francisco,46,49,49,7,84,1016,51,10,NW,7
2014-02-22T03:00:00,San Francisco,46,49,49,7,84,1016,51,10,NNW,5
2014-02-22T06:00:00,San Francisco,46,50,50,8,83,1016,51,10,NNW,3
2014-02-22T09:00:00,San Francisco,48,55,55,8,77,1016,55,10,SW,3
2014-02-22T12:00:00,San Francisco,51,65,65,5,62,1016,65,10,ESE,4
2014-02-22T15:00:00,San Francisco,51,66,66,4,58,1014,66,10,WNW,7
2014-02-22T18:00:00,San Francisco,49,60,60,2,67,1013,61,10,WNW,9
2014-02-22T21:00:00,San Francisco,48,51,51,1,82,1014,53,10,WNW,7
2014-02-23T00:00:00,San Francisco,49,53,53,0,84,1015,54,10,WNW,6
2014-02-23T03:00:00,San Francisco,51,54,54,0,86,1015,55,10,WNW,4
2014-02-23T06:00:00,San Francisco,50,54,54,0,86,1015,54,10,NW,4
2014-02-23T09:00:00,San Francisco,53,59,59,0,82,1016,59,10,NW,2
2014-02-23T12:00:00,San Francisco,56,66,66,0,68,1016,66,10,WNW,3
2014-02-23T15:00:00,San Francisco,53,67,67,0,62,1015,67,10,W,6
2014-02-23T18:00:00,San Francisco,51,61,61,0,68,1015,61,10,WNW,8
2014-02-23T21:00:00,San Francisco,50,54,54,0,81,1015,55,10,NW,6
2014-02-24T00:00:00,San Francisco,51,56,56,2,83,1016,56,10,NNW,3
2014-02-24T03:00:00,San Francisco,49,55,55,6,84,1015,54,10,WSW,2
2014-02-24T06:00:00,San Francisco,50,55,55,3,83,1015,55,10,NE,3
2014-02-24T09:00:00,San Francisco,52,60,60,0,75,1016,60,10,ENE,4
2014-02-24T12:00:00,San Francisco,54,68,68,2,61,1016,68,10,ESE,4
2014-02-24T15:00:00,San Francisco,54,70,70,4,55,1014,70,10,SSW,3
2014-02-24T18:00:00,San Francisco,53,67,67,3,63,1014,67,10,WSW,5
2014-02-24T21:00:00,San Francisco,53,59,59,1,79,1014,59,10,WSW,3
2014-02-25T00:00:00,San Francisco,50,56,56,3,80,1015,56,10,SW,3
2014-02-25T03:00:00,San Francisco,49,54,54,1,79,1014,55,10,S,5
2014-02-25T06:00:00,San Francisco,49,53,53,0,83,1014,54,10,S,5
2014-02-25T09:00:00,San Francisco,52,57,57,1,81,1014,58,10,SSE,6
2014-02-25T12:00:00,San Francisco,54,64,64,4,68,1015,64,10,S,7
2014-02-25T15:00:00,San Francisco,51,65,65,10,61,1013,65,10,SSW,9
2014-02-25T18:00:00,San Francisco,50,60,60,30,67,1013,61,10,SSW,8
2014-02-25T21:00:00,San Francisco,47,51,51,50,79,1014,53,10,S,8
2014-02-26T00:00:00,San Francisco,49,50,50,44,84,1014,53,10,SSE,10
2014-02-26T03:00:00,San Francisco,50,49,49,42,91,1014,53,10,SSE,12
2014-02-26T06:00:00,San Francisco,50,49,49,57,90,1014,53,10,SSE,14
2014-02-26T09:00:00,San Francisco,52,53,53,47,86,1014,56,9,SE,16
2014-02-26T12:00:00,San Francisco,54,57,57,74,82,1013,59,9,SE,17
2014-02-26T15:00:00,San Francisco,56,61,61,95,85,1011,61,9,SSE,17
2014-02-26T18:00:00,San Francisco,57,57,57,95,94,1010,58,7,SSE,19
2014-02-26T21:00:00,San Francisco,55,52,52,72,96,1009,56,8,S,18
2014-02-27T00:00:00,San Francisco,53,50,50,27,94,1010,55,10,S,17
2014-02-27T03:00:00,San Francisco,51,48,48,8,90,1010,53,8,SSW,18
2014-02-27T06:00:00,San Francisco,51,49,49,28,91,1011,53,8,SSW,16
2014-02-27T09:00:00,San Francisco,53,54,54,58,89,1012,56,10,SSW,14
2014-02-27T12:00:00,San Francisco,55,60,60,48,82,1013,60,9,S,16
2014-02-27T15:00:00,San Francisco,55,62,62,56,77,1011,62,10,S,16
2014-02-27T18:00:00,San Francisco,53,60,60,47,77,1009,61,9,SSE,11
2014-02-27T21:00:00,San Francisco,51,54,54,58,82,1006,57,8,SE,10
2014-02-28T00:00:00,San Francisco,47,51,51,65,78,1002,54,5,ESE,12
2014-02-28T03:00:00,San Francisco,45,47,47,76,79,998,52,6,ESE,16
2014-02-28T06:00:00,San Francisco,48,47,47,74,87,997,52,8,SE,16
2014-02-28T09:00:00,San Francisco,50,51,51,30,86,997,55,9,SSE,14
2014-02-28T12:00:00,San Francisco,51,54,54,49,80,997,58,10,SSE,18
2014-02-28T15:00:00,San Francisco,51,54,54,52,78,996,58,10,SSE,20
2014-02-28T18:00:00,San Francisco,50,53,53,25,78,996,57,9,SSE,19
2014-02-28T21:00:00,San Francisco,50,50,50,48,85,998,54,9,SE,17
2014-03-01T00:00:00,San Francisco,49,49,49,84,85,999,53,8,ESE,15
2014-03-01T03:00:00,San Francisco,49,49,49,52,86,999,53,5,E,15
2014-03-01T06:00:00,San Francisco,48,47,47,48,85,999,52,7,E,15
2014-03-01T09:00:00,San Francisco,47,50,50,41,78,1001,54,10,ENE,14
2014-03-01T12:00:00,San Francisco,45,55,55,24,63,1003,58,10,E,13
2014-03-01T15:00:00,San Francisco,42,57,57,40,54,1004,59,10,ESE,11
2014-03-01T18:00:00,San Francisco,44,58,58,45,59,1005,58,10,SE,6
2014-03-01T21:00:00,San Francisco,46,55,55,44,71,1008,56,10,SSE,4
2014-03-02T00:00:00,San Francisco,49,56,56,51,77,1010,56,10,SE,6
2014-03-02T03:00:00,San Francisco,49,52,52,81,81,1011,54,10,ESE,7
2014-03-02T06:00:00,San Francisco,49,53,53,93,83,1012,55,10,ESE,6
2014-03-02T09:00:00,San Francisco,50,54,54,91,81,1013,56,10,ESE,7
2014-03-02T12:00:00,San Francisco,51,55,55,85,80,1016,57,7,SSE,9
2014-03-02T15:00:00,San Francisco,54,55,55,79,87,1017,57,5,S,9
2014-03-02T18:00:00,San Francisco,54,54,54,84,92,1018,56,10,SSW,9
2014-03-02T21:00:00,San Francisco,54,53,53,70,96,1020,55,7,SSW,8
2014-03-03T00:00:00,San Francisco,52,52,52,44,94,1021,54,5,S,7
2014-03-03T03:00:00,San Francisco,49,48,48,26,92,1021,51,10,SSE,8
2014-03-03T06:00:00,San Francisco,49,48,48,36,90,1021,51,10,SSE,8
2014-03-03T09:00:00,San Francisco,50,52,52,57,86,1021,55,10,SSE,9
2014-03-03T12:00:00,San Francisco,51,55,55,57,81,1020,57,10,S,9
2014-03-03T15:00:00,San Francisco,53,55,55,76,85,1020,57,8,S,9
2014-03-03T18:00:00,San Francisco,53,52,52,100,92,1019,56,7,SSE,12
2014-03-03T21:00:00,San Francisco,51,49,49,100,93,1019,53,6,SSE,14
2014-03-04T00:00:00,San Francisco,51,49,49,98,92,1019,53,6,SSE,13
2014-03-04T03:00:00,San Francisco,51,51,51,97,90,1018,54,8,SE,11
2014-03-04T06:00:00,San Francisco,51,52,52,90,88,1018,55,9,ESE,8
2014-03-04T09:00:00,San Francisco,54,58,58,57,84,1018,59,10,E,6
2014-03-04T12:00:00,San Francisco,56,63,63,49,78,1018,63,10,ESE,4
2014-03-04T15:00:00,San Francisco,55,64,64,72,73,1017,64,10,S,3
2014-03-04T18:00:00,San Francisco,55,63,63,59,76,1017,62,10,SW,6
2014-03-04T21:00:00,San Francisco,54,58,58,47,87,1018,58,10,SW,4
2014-03-05T00:00:00,San Francisco,54,57,57,36,90,1019,57,7,S,4
2014-03-05T03:00:00,San Francisco,55,55,55,75,95,1019,56,2,S,5
2014-03-05T06:00:00,San Francisco,55,55,55,68,95,1018,56,2,S,6
2014-03-05T09:00:00,San Francisco,57,58,58,65,93,1018,59,5,S,8
2014-03-05T12:00:00,San Francisco,58,62,62,45,87,1019,62,10,S,9
2014-03-05T15:00:00,San Francisco,58,63,63,63,84,1018,63,7,S,10
2014-03-05T18:00:00,San Francisco,57,59,59,94,89,1017,60,4,S,12
2014-03-05T21:00:00,San Francisco,56,55,55,100,94,1017,58,9,S,13
2014-03-06T00:00:00,San Francisco,55,53,53,96,96,1019,56,7,SSW,12
2014-03-06T03:00:00,San Francisco,53,51,51,92,98,1019,53,1,WSW,7
2014-03-06T06:00:00,San Francisco,53,53,53,80,97,1019,54,1,WSW,4
2014-03-06T09:00:00,San Francisco,55,58,58,33,92,1021,57,5,SSW,3
2014-03-06T12:00:00,San Francisco,53,60,60,16,79,1022,60,10,WSW,6
2014-03-06T15:00:00,San Francisco,52,61,61,9,73,1022,61,10,W,10
2014-03-06T18:00:00,San Francisco,52,59,59,13,79,1021,59,10,WNW,10
2014-03-06T21:00:00,San Francisco,53,55,55,24,89,1022,56,10,NW,6
2014-03-07T00:00:00,San Francisco,50,51,51,17,88,1023,54,10,NW,8
2014-03-07T03:00:00,San Francisco,46,47,47,30,85,1022,50,10,NNW,9
2014-03-07T06:00:00,San Francisco,43,46,46,43,79,1021,50,10,N,8
2014-03-07T09:00:00,San Francisco,45,52,52,8,72,1022,54,10,N,6
2014-03-07T12:00:00,San Francisco,48,61,61,13,61,1022,61,10,NNW,6
2014-03-07T15:00:00,San Francisco,48,63,63,13,58,1020,63,10,WNW,10
2014-03-07T18:00:00,San Francisco,48,58,58,7,69,1020,59,10,WNW,11
2014-03-07T21:00:00,San Francisco,47,49,49,4,84,1020,52,10,WNW,10
2014-03-08T00:00:00,San Francisco,47,48,48,7,84,1021,51,10,NW,8
2014-03-08T03:00:00,San Francisco,47,49,49,24,84,1020,51,10,NNW,6
2014-03-08T06:00:00,San Francisco,47,52,52,31,81,1020,52,10,WSW,4
2014-03-08T09:00:00,San Francisco,49,59,59,4,73,1020,58,10,NNE,3
2014-03-08T12:00:00,San Francisco,52,66,66,5,59,1020,66,10,ESE,2
2014-03-08T15:00:00,San Francisco,50,68,68,9,54,1020,68,10,WNW,5
2014-03-08T18:00:00,San Francisco,48,63,63,18,59,1020,63,10,WNW,8
2014-03-08T21:00:00,San Francisco,45,54,54,28,68,1021,56,10,NW,6
2014-03-09T00:00:00,San Francisco,46,56,56,51,70,1022,56,10,WSW,2
2014-03-09T03:00:00,San Francisco,46,56,56,91,69,1021,56,10,SSE,2
2014-03-09T06:00:00,San Francisco,45,58,58,100,63,1021,58,10,SW,5
2014-03-09T09:00:00,San Francisco,48,62,62,85,61,1021,62,10,NNE,5
2014-03-09T12:00:00,San Francisco,52,69,69,53,55,1021,69,10,SE,4
2014-03-09T15:00:00,San Francisco,53,71,71,44,52,1021,71,10,W,6
2014-03-09T18:00:00,San Francisco,51,65,65,36,60,1020,65,10,WNW,8
2014-03-09T21:00:00,San Francisco,49,56,56,36,75,1020,57,10,WNW,6
2014-03-10T00:00:00,San Francisco,51,56,56,59,79,1020,57,10,WSW,6
2014-03-10T03:00:00,San Francisco,51,55,55,92,82,1019,56,10,W,7
2014-03-10T06:00:00,San Francisco,52,52,52,71,91,1020,55,9,WNW,10
2014-03-10T09:00:00,San Francisco,50,53,53,14,81,1022,56,9,NW,11
2014-03-10T12:00:00,San Francisco,46,57,57,12,62,1023,59,10,NW,13
2014-03-10T15:00:00,San Francisco,46,64,64,6,53,1022,64,10,NW,14
2014-03-10T18:00:00,San Francisco,47,59,59,2,61,1021,61,10,NW,16
2014-03-10T21:00:00,San Francisco,47,51,51,0,75,1022,55,10,NNW,14
2014-03-11T00:00:00,San Francisco,46,50,50,0,77,1022,53,10,WSW,10
2014-03-11T03:00:00,San Francisco,43,50,50,0,71,1021,52,10,NNE,8
2014-03-11T06:00:00,San Francisco,38,48,48,0,61,1020,51,10,NNE,8
2014-03-11T09:00:00,San Francisco,36,54,54,0,48,1019,56,10,NNE,9
2014-03-11T12:00:00,San Francisco,37,65,65,0,37,1019,65,10,NNE,11
2014-03-11T15:00:00,San Francisco,40,69,69,0,35,1017,69,10,NNE,12
2014-03-11T18:00:00,San Francisco,40,66,66,0,39,1016,66,10,N,13
2014-03-11T21:00:00,San Francisco,37,56,56,0,45,1017,58,10,NNE,13
2014-03-12T00:00:00,San Francisco,33,49,49,0,45,1018,54,10,NNE,16
2014-03-12T03:00:00,San Francisco,32,46,46,0,46,1018,52,10,NE,20
2014-03-12T06:00:00,San Francisco,31,45,45,0,47,1019,51,10,NE,19
2014-03-12T09:00:00,San Francisco,33,50,50,0,45,1020,54,10,NE,17
2014-03-12T12:00:00,San Francisco,36,61,61,0,40,1020,61,10,NE,14
2014-03-12T15:00:00,San Francisco,39,67,67,0,36,1019,67,10,NE,11
2014-03-12T18:00:00,San Francisco,43,67,67,0,43,1018,67,10,SSE,6
2014-03-12T21:00:00,San Francisco,46,60,60,0,59,1019,61,10,NNW,4
2014-03-13T00:00:00,San Francisco,41,56,56,0,55,1019,57,10,SW,6
2014-03-13T03:00:00,San Francisco,37,52,52,0,51,1018,54,10,NE,7
2014-03-13T06:00:00,San Francisco,35,51,51,2,51,1017,53,10,NE,7
2014-03-13T09:00:00,San Francisco,40,58,58,4,48,1018,59,10,NNE,5
2014-03-13T12:00:00,San Francisco,46,69,69,1,43,1018,69,10,ESE,5
2014-03-13T15:00:00,San Francisco,46,67,67,0,48,1017,67,10,WNW,10
2014-03-13T18:00:00,San Francisco,48,59,59,12,65,1017,60,10,WNW,11
2014-03-13T21:00:00,San Francisco,47,50,50,25,81,1017,53,10,WNW,7
2014-03-14T00:00:00,San Francisco,48,51,51,6,83,1019,53,10,WNW,6
2014-03-14T03:00:00,San Francisco,48,51,51,11,83,1019,53,10,WNW,6
2014-03-14T06:00:00,San Francisco,47,50,50,9,81,1019,53,10,NW,8
2014-03-14T09:00:00,San Francisco,48,55,55,20,72,1021,57,10,NW,8
2014-03-14T12:00:00,San Francisco,48,62,62,33,59,1021,62,10,NW,9
2014-03-14T15:00:00,San Francisco,48,65,65,4,55,1021,65,10,WNW,10
2014-03-14T18:00:00,San Francisco,49,61,61,4,64,1021,62,10,WNW,11
2014-03-14T21:00:00,San Francisco,50,54,54,1,80,1021,56,10,NW,9
2014-03-15T00:00:00,San Francisco,52,56,56,0,82,1023,58,10,NW,7
2014-03-15T03:00:00,San Francisco,53,59,59,0,79,1023,59,10,SW,4
2014-03-15T06:00:00,San Francisco,52,60,60,0,74,1024,60,10,NNE,4
2014-03-15T09:00:00,San Francisco,53,65,65,0,64,1025,65,10,NE,4
2014-03-15T12:00:00,San Francisco,54,76,72,0,53,1026,72,10,ESE,4
2014-03-15T15:00:00,San Francisco,53,76,73,1,49,1025,73,10,NW,7
2014-03-15T18:00:00,San Francisco,51,67,67,5,57,1024,67,10,WNW,9
2014-03-15T21:00:00,San Francisco,49,58,58,8,70,1025,59,10,NW,8
2014-03-16T00:00:00,San Francisco,50,57,57,5,75,1026,58,10,NW,6
2014-03-16T03:00:00,San Francisco,53,59,59,1,81,1026,59,10,NNW,4
2014-03-16T06:00:00,San Francisco,53,59,59,0,80,1025,60,10,SW,4
2014-03-16T09:00:00,San Francisco,57,67,67,0,71,1025,67,10,ESE,2
2014-03-16T12:00:00,San Francisco,57,77,74,0,55,1025,74,10,WNW,4
2014-03-16T15:00:00,San Francisco,53,76,73,0,50,1024,73,10,WNW,10
2014-03-16T18:00:00,San Francisco,51,64,64,0,61,1023,65,10,WNW,11
2014-03-16T21:00:00,San Francisco,48,51,51,0,78,1024,55,10,WNW,11
2014-03-17T00:00:00,San Francisco,48,48,48,0,86,1024,52,10,WNW,10
2014-03-17T03:00:00,San Francisco,46,46,46,6,87,1023,49,10,NW,9
2014-03-17T06:00:00,San Francisco,46,46,46,16,88,1022,49,10,NW,9
2014-03-17T09:00:00,San Francisco,49,53,53,9,81,1022,55,10,WNW,11
2014-03-17T12:00:00,San Francisco,52,63,63,5,66,1020,63,10,NW,13
2014-03-17T15:00:00,San Francisco,53,67,67,2,60,1018,67,10,NW,12
2014-03-17T18:00:00,San Francisco,51,62,62,1,64,1016,64,10,NW,14
2014-03-17T21:00:00,San Francisco,45,48,48,0,75,1015,53,10,NW,13
2014-03-18T00:00:00,San Francisco,43,48,48,0,73,1015,52,10,NNW,11
2014-03-18T03:00:00,San Francisco,40,49,49,0,64,1014,52,10,WSW,8
2014-03-18T06:00:00,San Francisco,36,49,49,0,54,1014,52,10,NNE,7
2014-03-18T09:00:00,San Francisco,35,55,55,2,45,1014,56,10,NE,7
2014-03-18T12:00:00,San Francisco,36,63,63,2,37,1014,63,10,SE,9
2014-03-18T15:00:00,San Francisco,40,66,66,0,39,1013,66,10,NNW,9
2014-03-18T18:00:00,San Francisco,42,60,60,2,52,1013,61,10,WNW,11
2014-03-18T21:00:00,San Francisco,45,52,52,3,70,1014,54,10,NW,7
2014-03-19T00:00:00,San Francisco,47,55,55,0,72,1015,56,10,SW,5
2014-03-19T03:00:00,San Francisco,44,55,55,0,64,1016,56,10,NNE,6
2014-03-19T06:00:00,San Francisco,40,54,54,0,55,1017,56,10,NE,6
2014-03-19T09:00:00,San Francisco,39,58,58,6,47,1018,59,10,NE,7
2014-03-19T12:00:00,San Francisco,41,65,65,29,41,1019,65,10,NE,6
2014-03-19T15:00:00,San Francisco,44,68,68,37,41,1018,68,10,SE,5
2014-03-19T18:00:00,San Francisco,44,64,64,9,48,1017,65,10,NNW,7
2014-03-19T21:00:00,San Francisco,46,56,56,17,64,1018,57,10,SW,7
2014-03-20T00:00:00,San Francisco,47,56,56,14,71,1018,56,10,ESE,4
2014-03-20T03:00:00,San Francisco,47,54,54,37,77,1018,54,10,NW,2
2014-03-20T06:00:00,San Francisco,48,55,55,49,76,1018,55,10,NNW,2
2014-03-20T09:00:00,San Francisco,51,62,62,39,69,1018,61,10,NNW,4
2014-03-20T12:00:00,San Francisco,52,69,69,57,56,1017,69,10,NW,7
2014-03-20T15:00:00,San Francisco,51,69,69,87,54,1016,69,10,WNW,9
2014-03-20T18:00:00,San Francisco,49,61,61,80,64,1015,62,10,WNW,11
2014-03-20T21:00:00,San Francisco,45,50,50,32,75,1015,53,10,WNW,9
2014-03-21T00:00:00,San Francisco,46,48,48,9,82,1015,51,10,WNW,7
2014-03-21T03:00:00,San Francisco,46,48,48,7,86,1014,50,10,WNW,6
2014-03-21T06:00:00,San Francisco,47,49,49,12,88,1014,51,10,WNW,5
2014-03-21T09:00:00,San Francisco,51,56,56,19,83,1014,57,10,W,5
2014-03-21T12:00:00,San Francisco,53,63,63,16,69,1015,63,10,WSW,6
2014-03-21T15:00:00,San Francisco,52,64,64,5,65,1014,64,10,WSW,9
2014-03-21T18:00:00,San Francisco,51,60,60,2,73,1013,60,10,W,9
2014-03-21T21:00:00,San Francisco,50,55,55,0,83,1014,55,10,W,5
2014-03-22T00:00:00,San Francisco,50,55,55,0,84,1015,55,10,W,4
2014-03-22T03:00:00,San Francisco,51,55,55,0,87,1015,55,10,WSW,3
2014-03-22T06:00:00,San Francisco,52,56,56,0,85,1016,56,10,SSW,2
2014-03-22T09:00:00,San Francisco,55,62,62,0,77,1017,62,10,SE,1
2014-03-22T12:00:00,San Francisco,54,68,68,0,62,1018,68,10,NW,1
2014-03-22T15:00:00,San Francisco,53,69,69,1,57,1017,69,10,W,7
2014-03-22T18:00:00,San Francisco,49,59,59,14,69,1017,59,10,WNW,11
2014-03-22T21:00:00,San Francisco,49,52,52,35,83,1018,54,10,WNW,6
2014-03-23T00:00:00,San Francisco,47,51,51,32,85,1019,52,10,WNW,4
2014-03-23T03:00:00,San Francisco,46,49,49,22,88,1020,50,10,W,3
2014-03-23T06:00:00,San Francisco,50,53,53,1,88,1020,53,10,NW,2
2014-03-23T09:00:00,San Francisco,53,60,60,1,80,1021,60,10,WSW,2
2014-03-23T12:00:00,San Francisco,54,68,68,1,62,1021,68,10,ESE,3
2014-03-23T15:00:00,San Francisco,50,67,67,0,53,1020,67,10,W,8
2014-03-23T18:00:00,San Francisco,49,61,61,0,62,1019,62,10,WNW,9
2014-03-23T21:00:00,San Francisco,48,55,55,0,75,1019,56,10,NW,7
2014-03-24T00:00:00,San Francisco,51,57,57,0,78,1020,57,10,NW,4
2014-03-24T03:00:00,San Francisco,52,56,56,0,84,1019,56,10,NW,2
2014-03-24T06:00:00,San Francisco,52,57,57,0,82,1019,57,10,SW,2
2014-03-24T09:00:00,San Francisco,55,64,64,0,72,1020,64,10,ESE,3
2014-03-24T12:00:00,San Francisco,55,71,71,0,58,1020,71,10,W,6
2014-03-24T15:00:00,San Francisco,54,70,70,0,56,1019,70,10,W,8
2014-03-24T18:00:00,San Francisco,51,63,63,0,66,1018,63,10,W,8
2014-03-24T21:00:00,San Francisco,48,52,52,3,80,1018,54,10,W,6
2014-03-25T00:00:00,San Francisco,46,50,50,9,79,1018,52,10,W,6
2014-03-25T03:00:00,San Francisco,45,51,51,17,77,1016,51,10,WSW,4
2014-03-25T06:00:00,San Francisco,44,49,49,45,77,1015,51,10,SW,5
2014-03-25T09:00:00,San Francisco,48,54,54,65,77,1015,56,10,SW,8
2014-03-25T12:00:00,San Francisco,54,60,60,70,79,1015,60,9,S,9
2014-03-25T15:00:00,San Francisco,58,61,61,89,88,1013,61,8,SSW,10
2014-03-25T18:00:00,San Francisco,56,58,58,59,90,1012,59,6,SSW,8
2014-03-25T21:00:00,San Francisco,52,53,53,30,91,1012,55,9,SW,8
2014-03-26T00:00:00,San Francisco,50,50,50,24,90,1012,53,10,SW,7
